Price,Displacement,Power,Torque,Cylinder_Config,Engine_Location,Fuel_System,Turbocharger,Emission_Norm,Fuel_Type,Fuel_Tank_Capacity,ARAI_Mileage,City_Mileage,Highway_Mileage,Body_Type,Length,Width,Height,Wheelbase,Kerb_Weight,GVW,Ground_Clearance,Boot_Space,Drivetrain,Gears,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Airbags,ABS,EBD,EBA,ESP,Traction_Control,Hill_Assist,ISOFIX,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Start/Stop_Button,Cruise_Control,Parking_Assistance,Rain_Wipers,Auto_Headlamps,Auto_Mirror,Adj_Steering,Seat_Height_Adjustment,Leather_Steering,Multi_Steering,Rear_Armrest,Cool_Glove_Box,Infotainment,Navigation_System,Bluetooth,USB,Multi_Display,Audiosystem,Make,Model,Variant,Cylinders,Valves/Cylinder,Doors,Seats,Number_of_Airbags
429990,1086,68.06,99.04,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,20.3,20.045,18.5,Hatchback,3610,1645,1560,2400,871,1250,170,260,Front Wheel Drive,5,Disc,Drum,McPherson Strut,Coupled Torsion Beam,Driver frontal airbag,Yes,No,Yes,No,No,No,Yes,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Hyundai,Santro,Era Mt,4,4,4,5,1
503990,1086,68.06,99.04,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,20.3,20.045,18.5,Hatchback,3610,1645,1560,2400,871,1250,170,260,Front Wheel Drive,5,Disc,Drum,McPherson Strut,Coupled Torsion Beam,Driver frontal airbag,Yes,No,Yes,No,No,No,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,No,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Hyundai,Santro,Magna Mt,4,4,4,5,1
547990,1086,58.19,99.04,In-line,"Front, Transverse",Injection,No,BS IV,CNG,35.0,18.15,13.8,15.5,Hatchback,3610,1645,1560,2400,915,1230,165,245,Front Wheel Drive,5,Disc,Drum,McPherson Strut,Coupled Torsion Beam,Driver frontal airbag,Yes,No,Yes,No,No,No,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,No,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Hyundai,Santro,Magna Mt Cng,4,4,4,5,1
530990,1086,68.06,99.05,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,20.3,20.045,18.5,Hatchback,3610,1645,1560,2400,871,1250,170,260,Front Wheel Drive,5,Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,Driver frontal airbag,Yes,No,Yes,No,No,No,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Santro,Magna Amt,4,4,4,5,1
512990,1086,68.06,99.05,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,20.3,20.045,18.5,Hatchback,3610,1645,1560,2400,871,1250,170,260,Front Wheel Drive,5,Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,Driver frontal airbag,Yes,No,Yes,No,No,No,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Santro,Sportz Mt,4,4,4,5,1
578990,1086,58.19,81.4,In-line,"Front, Transverse",Injection,No,BS IV,CNG,60.0,18.15,13.8,15.5,Hatchback,3610,1645,1560,2400,915,1230,165,245,Front Wheel Drive,5,Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,Driver frontal airbag,Yes,No,Yes,No,No,No,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Santro,Sportz Mt Cng,4,4,4,5,1
570990,1086,68.06,99.05,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,20.3,20.045,18.5,Hatchback,3610,1645,1560,2400,871,1250,170,260,Front Wheel Drive,5,Disc,Drum,Mc Pherson Struct,Coupled Torsion Beam Axle,Driver frontal airbag,Yes,No,Yes,No,No,No,Yes,Electric Power,All Windows,No,Yes,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Hyundai,Santro,Sportz Amt,4,4,4,5,1
556490,1086,68.06,99.04,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,20.3,20.045,18.5,Hatchback,3610,1645,1560,2400,871,1250,170,260,Front Wheel Drive,5,Disc,Drum,McPherson Strut,Coupled Torsion Beam,"Front passenger frontal airbag, Driver frontal airbag",Yes,No,Yes,No,No,No,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,No,No,No,Yes,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Hyundai,Santro,Asta Mt,4,4,4,5,2
460000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,23.0,20.045,18.5,Hatchback,3765,1677,1535,2400,935,1250,170,260,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,Not on offer,Tata,Tiago,Revotron Xe,3,4,5,5,2
520000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,23.0,23.84,23.0,Hatchback,3746,1647,1535,2400,930,1250,170,242,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Front and rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Tiago,Revotron Xt,3,4,5,5,2
570000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,23.0,23.84,23.0,Hatchback,3746,1647,1535,2400,930,1250,170,242,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Front and rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Tiago,Revotron Xz,3,4,5,5,2
599000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,23.0,23.84,23.0,Hatchback,3746,1647,1535,2400,930,1250,170,242,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Front and rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Tiago,Revotron Xz Plus,3,4,5,5,2
610000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,23.0,23.84,23.0,Hatchback,3746,1647,1535,2400,930,1250,170,242,Front Wheel Drive,5,Ventilated Disc,Drum,"Independent, Lower Wishbone, Mcpherson Strut with coil spring",Semi-Independent; Twist beam with dual path strut,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Front and rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Tiago,Revotron Xz Plus Dual Tone,3,4,5,5,2
620000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,24.0,23.84,24.0,Hatchback,3746,1647,1535,2400,930,1250,170,240,Front Wheel Drive,5,Solid Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Tiago,Revotron Xza,3,4,5,5,2
649000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,24.0,23.84,24.0,Hatchback,3746,1647,1535,2400,930,1250,170,240,Front Wheel Drive,5,Solid Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Tiago,Revotron Xza Plus,3,4,5,5,2
660000,1199,84.82,114.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,35.0,24.0,23.84,24.0,Hatchback,3746,1647,1535,2400,930,1250,170,240,Front Wheel Drive,5,Solid Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors with camera,No,No,Yes,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Tiago,Revotron Xza Plus Dual Tone,3,4,5,5,2
481074,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Celerio X,Vxi (O),3,4,5,5,2
475198,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,Driver frontal airbag,Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Celerio X,Vxi,3,4,5,5,1
518198,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,Driver frontal airbag,Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Celerio X,Vxi Amt,3,4,5,5,1
524074,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Celerio X,Vxi Amt (O),3,4,5,5,2
499734,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,Driver frontal airbag,Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Celerio X,Zxi,3,4,5,5,1
540350,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Celerio X,Zxi (O),3,4,5,5,2
542735,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,Driver frontal airbag,Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Celerio X,Zxi Amt,3,4,5,5,1
552350,998,67.07,90.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,35.0,23.1,23.0,22.0,Hatchback,3600,1600,1560,2425,810,1250,165,235,Front Wheel Drive,5,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,No,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Celerio X,Zxi Amt (O),3,4,5,5,2
713898,1197,81.86,113.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,32.0,20.89,20.89,18.5,Hatchback,3700,1690,1595,2435,860,1250,180,260,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Maruti Suzuki,Ignis,Alpha 1.2 Amt,4,4,5,5,2
666898,1197,81.86,113.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,32.0,20.89,20.89,18.5,Hatchback,3700,1690,1595,2435,860,1250,180,260,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Maruti Suzuki,Ignis,Alpha 1.2 Mt,4,4,5,5,2
607841,1197,81.86,113.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,32.0,20.89,20.89,20.89,Hatchback,3700,1690,1595,2435,825,1250,180,260,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ignis,Delta 1.2 Amt,4,4,5,5,2
560841,1197,81.86,113.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,32.0,20.89,20.89,20.89,Hatchback,3700,1690,1595,2435,825,1250,180,260,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Maruti Suzuki,Ignis,Delta 1.2 Mt,4,4,5,5,2
483320,1197,81.86,113.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,32.0,20.89,20.89,18.5,Hatchback,3700,1690,1595,2435,825,1250,180,260,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,Only Front Windows,No,Remote,Yes,No,Rear sensors,No,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Maruti Suzuki,Ignis,Sigma 1.2 Mt,4,4,5,5,2
630320,1197,81.86,113.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,32.0,20.89,15.1,18.5,Hatchback,3700,1690,1595,2435,871,1250,180,260,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Maruti Suzuki,Ignis,Zeta 1.2 Amt,4,4,5,5,2
583320,1197,81.86,113.0,In-line,"Front, Transverse",Injection,No,BS IV,Petrol,32.0,20.89,20.89,18.5,Hatchback,3700,1690,1595,2435,871,1250,180,260,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,No,Electric Power,All Windows,No,Remote,Yes,No,Rear sensors,No,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Maruti Suzuki,Ignis,Zeta 1.2 Mt,4,4,5,5,2
495000,999,71.02,96.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,40.0,20.5,11.2,15.5,MUV,3990,1739,1643,2636,947,2450,182,625,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torison Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,Not on offer,Renault,Triber,Rxe,3,4,5,7,2
559000,999,71.02,96.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,40.0,20.5,11.2,15.5,MUV,3990,1739,1643,2636,947,2450,182,625,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torison Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,Only Front Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,No,Yes,No,Yes,Yes,Yes,USB & Aux-in,Renault,Triber,Rxl,3,4,5,7,2
609000,999,71.02,96.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,40.0,20.5,11.2,15.5,MUV,3990,1739,1643,2636,947,2450,182,625,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torison Beam,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Remote,No,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Renault,Triber,Rxt,3,4,5,7,2
663000,999,71.02,96.0,In-line,"Front, Transverse",Injection,No,BS VI,Petrol,40.0,20.5,11.2,15.5,MUV,3990,1739,1643,2636,947,2450,182,625,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson Strut,Torison Beam,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,No,Yes,Yes,Yes,Yes,Yes,Electric Power,All Windows,No,Smart Key,Yes,No,Rear sensors with camera,No,No,No,Rake,Manual Adjustment,No,Multifunction Steering Wheel,Cup Holders,Yes,Yes,No,Yes,Yes,Yes,USB & Aux-in,Renault,Triber,Rxz,3,4,5,7,4
506000,1173,75.55,103.9,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Petrol,46.0,16.0,13.0,16.0,SUV,3970,1570,1730,2420,1080,1530,200,454,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut & coil spring,5 rods system,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Yes,Only Front Windows,No,Yes,No,No,No,No,No,No,No,Manual Adjustment,No,No,No,No,No,No,No,Yes,No,Not on offer,Premier,Rio,Gx,4,4,5,5,2
568623,1489,63.12,152.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Diesel,46.0,16.0,12.0,16.0,SUV,3970,1570,1730,2420,1145,1530,200,454,Front Wheel Drive,5,Solid Disc,Drum,McPherson strut & coil spring,5 rods system,"Driver frontal airbag, Front passenger frontal airbag",No,No,No,No,No,No,No,Hydraulic Power,Only Front Windows,No,No,No,No,Rear sensors with camera,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Not on offer,Premier,Rio,Ex,4,4,5,5,2
670000,1173,75.55,103.9,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Petrol,46.0,16.0,13.0,16.0,SUV,3970,1570,1730,2420,1080,1530,200,454,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut & coil spring,5 rods system,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Yes,Only Front Windows,No,Yes,No,No,No,No,No,No,No,Manual Adjustment,No,No,Audio Controls,No,No,No,No,Yes,No,CD/MP3 Player,Premier,Rio,Glx,4,4,5,5,2
603000,1489,63.12,152.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Diesel,46.0,16.0,12.0,16.0,SUV,3970,1570,1730,2420,1145,1530,200,454,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut & coil spring,5 rods system,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Yes,Only Front Windows,No,Yes,No,No,No,No,No,No,No,Manual Adjustment,No,No,No,No,No,No,No,Yes,No,Not on offer,Premier,Rio,Dx,4,4,5,5,2
739000,1489,63.12,152.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Diesel,46.0,16.0,12.0,16.0,SUV,3970,1570,1730,2420,1145,1530,200,454,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut & coil spring,5 rods system,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Yes,Only Front Windows,No,Yes,No,No,No,No,No,No,No,Manual Adjustment,No,No,No,No,No,No,No,Yes,No,CD/MP3 Player,Premier,Rio,Lx,4,4,5,5,2
739000,1248,71.02,183.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Diesel,46.0,23.7,20.0,23.7,SUV,3970,1570,1730,2420,1145,1530,200,454,Front Wheel Drive,5,Ventilated Disc,Drum,McPherson strut & coil spring,5 rods system,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,No,No,No,No,Yes,Only Front Windows,No,Remote,No,No,No,No,No,No,No,Manual Adjustment,No,No,No,No,No,No,No,Yes,No,CD/MP3 Player,Premier,Rio,Crdi4,4,4,5,5,2
